VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,store_and_fwd_flag,RatecodeID,PULocationID,DOLocationID,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,improvement_surcharge,total_amount,payment_type,trip_type,congestion_surcharge
2,7/6/2021 23:22,7/6/2021 23:33,N,1,82,157,1,2.21,9.5,0.5,0.5,0,0,,0.3,10.8,2,1,0
2,7/6/2021 23:35,7/6/2021 23:58,N,1,75,147,2,4.96,19,0.5,0.5,0,0,,0.3,20.3,2,1,0
1,7/6/2021 23:01,7/6/2021 23:29,Y,1,53,203,1,0,32.2,0,0.5,0,0,,0.3,33,1,1,0
2,7/6/2021 23:49,7/6/2021 23:49,N,5,260,264,1,0.16,10,0,0,0,0,,0.3,10.3,1,2,0
2,7/6/2021 23:40,7/6/2021 23:47,N,1,41,74,1,1.45,7,0.5,0.5,1.66,0,,0.3,9.96,1,1,0
2,7/6/2021 23:48,7/7/2021 23:47,N,1,75,42,1,2.41,10,0.5,0.5,0,0,,0.3,11.3,1,1,0
2,7/6/2021 23:05,7/6/2021 23:12,N,1,70,129,3,0.84,7,0.5,0.5,0,0,,0.3,8.3,2,1,0
2,7/6/2021 23:30,7/6/2021 23:39,N,5,82,56,1,2.28,12,0,0,0,0,,0.3,12.3,2,2,0
2,7/6/2021 23:04,7/6/2021 23:23,N,1,75,87,1,8.43,25,0.5,0.5,4.36,0,,0.3,33.41,1,1,2.75
2,7/6/2021 23:26,7/6/2021 23:34,N,1,255,148,1,2.53,9.5,0.5,0.5,1,0,,0.3,14.55,1,1,2.75
2,7/6/2021 23:10,7/6/2021 23:11,N,1,74,75,1,0.49,3.5,0.5,0.5,0,0,,0.3,4.8,2,1,0
2,7/6/2021 23:17,7/6/2021 23:17,N,1,74,74,1,0,2.5,0.5,0.5,0,0,,0.3,3.8,2,1,0
2,7/6/2021 23:10,7/6/2021 23:19,N,1,41,24,1,1.14,6.5,0.5,0.5,0,0,,0.3,7.8,2,1,0
2,7/6/2021 23:30,7/6/2021 23:52,N,1,152,220,1,5.63,20,0.5,0.5,0,0,,0.3,21.3,2,1,0
2,7/6/2021 23:18,7/6/2021 23:35,N,1,244,142,1,6.44,21.5,0.5,0.5,5.11,0,,0.3,30.66,1,1,2.75
2,7/6/2021 23:25,7/6/2021 23:29,N,5,168,159,1,0.65,8,0,0,0,0,,0.3,8.3,2,2,0
2,7/6/2021 23:40,7/7/2021 0:12,N,5,168,169,1,10.16,15,0,0,0,0,,0.3,15.3,2,2,0
2,7/6/2021 23:07,7/6/2021 23:35,N,1,93,188,1,14.42,41,0.5,0.5,10.58,0,,0.3,52.88,1,1,0
2,7/6/2021 23:59,7/7/2021 0:06,N,1,75,263,1,1.52,7,0.5,0.5,2.21,0,,0.3,13.26,1,1,2.75
1,7/7/2021 0:39,7/7/2021 0:48,N,1,74,236,1,2.1,9,3.25,0.5,3,0,,0.3,16.05,1,1,2.75
2,7/7/2021 0:13,7/7/2021 0:17,N,1,134,197,2,1.08,5.5,0.5,0.5,1.36,0,,0.3,8.16,1,1,0
2,7/7/2021 0:01,7/7/2021 0:18,N,1,42,239,1,3.33,14.5,0.5,0.5,2.08,0,,0.3,20.63,1,1,2.75
2,7/7/2021 0:18,7/7/2021 0:22,N,1,74,74,1,0.87,5.5,0.5,0.5,0,0,,0.3,6.8,2,1,0
2,7/7/2021 0:03,7/7/2021 0:17,N,1,75,213,1,6.67,20,0.5,0.5,0,0,,0.3,21.3,2,1,0
2,7/7/2021 0:09,7/7/2021 0:21,N,1,75,235,1,6.05,18.5,0.5,0.5,0,0,,0.3,19.8,2,1,0
2,7/7/2021 0:54,7/7/2021 0:54,N,5,74,74,2,0,62,0,0,8,0,,0.3,70.3,1,2,0
2,7/7/2021 0:20,7/7/2021 0:26,N,1,74,116,1,1.99,8,0.5,0.5,0,0,,0.3,9.3,1,1,0
1,7/7/2021 0:54,7/7/2021 1:11,N,1,243,265,1,6.5,21,0.5,0.5,0,0,,0.3,22.3,2,1,0
2,7/7/2021 0:12,7/7/2021 0:24,N,5,166,75,1,1.68,9.5,0,0,1.08,0,,0.3,10.88,1,1,0
1,7/7/2021 0:09,7/7/2021 0:26,N,1,82,160,1,2.9,13.5,0.5,0.5,0,0,,0.3,14.8,2,1,0
2,7/7/2021 0:11,7/7/2021 0:24,N,1,75,48,1,4.13,14.5,0.5,0.5,4.64,0,,0.3,23.19,1,1,2.75
2,7/7/2021 0:19,7/7/2021 0:28,N,1,129,129,1,1.04,7,0.5,0.5,1,0,,0.3,9.3,1,1,0
2,7/7/2021 0:24,7/7/2021 0:47,N,1,212,56,2,10.3,30,0.5,0.5,0,6.55,,0.3,37.85,1,1,0
2,7/6/2021 23:50,7/6/2021 23:56,N,1,82,129,1,0.7,5.5,0.5,0.5,2.04,0,,0.3,8.84,1,1,0
2,7/7/2021 0:34,7/7/2021 0:37,N,1,42,42,1,0.55,4,0.5,0.5,0,0,,0.3,5.3,2,1,0
2,7/7/2021 0:18,7/7/2021 0:32,N,1,41,243,1,4.48,15,0.5,0.5,0,0,,0.3,16.3,2,1,0
2,7/7/2021 0:18,7/7/2021 0:24,N,1,244,244,1,0.81,6,0.5,0.5,1.46,0,,0.3,8.76,1,1,0
2,7/7/2021 1:56,7/7/2021 1:59,N,1,42,42,1,0.38,4,0.5,0.5,0,0,,0.3,5.3,1,1,0
2,7/7/2021 1:39,7/7/2021 1:50,N,1,236,212,1,6.15,18.5,0.5,0.5,0,0,,0.3,19.8,2,1,0
2,7/7/2021 1:03,7/7/2021 1:25,N,1,42,95,1,11.28,32,0.5,0.5,7.97,6.55,,0.3,47.82,1,1,0
2,7/7/2021 1:51,7/7/2021 1:51,N,5,177,264,1,0,12,0,0,1.11,0,,0.3,13.41,1,2,0
2,7/7/2021 1:10,7/7/2021 1:23,N,1,168,42,2,1.68,10,0.5,0.5,0,0,,0.3,11.3,2,1,0
2,7/7/2021 1:43,7/7/2021 2:01,N,1,168,182,2,5.82,19.5,0.5,0.5,4.16,0,,0.3,24.96,1,1,0
2,7/7/2021 2:04,7/7/2021 2:21,N,1,166,48,1,3.34,14.5,0.5,0.5,3,0,,0.3,21.55,1,1,2.75
2,7/7/2021 1:51,7/7/2021 2:05,N,1,127,126,1,6.68,20,0.5,0.5,0,0,,0.3,21.3,2,1,0
2,7/7/2021 1:11,7/7/2021 1:24,N,5,167,119,1,1.83,11,0,0,0,0,,0.3,11.3,2,2,0
2,7/7/2021 1:55,7/7/2021 1:57,N,1,41,42,1,0.53,3.5,0.5,0.5,0,0,,0.3,4.8,2,1,0
1,7/7/2021 2:04,7/7/2021 2:09,N,1,74,75,1,1.3,6,0.5,0.5,0,0,,0.3,7.3,1,1,0
1,7/7/2021 2:44,7/7/2021 3:02,N,1,127,119,1,3.2,14,0.5,0.5,0,0,,0.3,15.3,2,1,0
2,7/7/2021 2:09,7/7/2021 2:29,N,5,82,56,1,7.67,12,0,0,0,0,,0.3,12.3,2,2,0
2,7/7/2021 2:46,7/7/2021 2:56,N,5,260,7,1,2.22,15,0,0,0,0,,0.3,15.3,1,2,0
2,7/7/2021 2:12,7/7/2021 2:19,N,1,212,208,2,2.28,8.5,0.5,0.5,0,0,,0.3,9.8,2,1,0
2,7/7/2021 2:21,7/7/2021 2:27,N,1,42,116,1,1.01,6.5,0.5,0.5,0,0,,0.3,7.8,2,1,0
2,7/7/2021 2:49,7/7/2021 2:52,N,1,42,42,1,0.69,4.5,0.5,0.5,0,0,,0.3,5.8,2,1,0
2,7/7/2021 3:41,7/7/2021 3:52,N,1,74,138,1,6.87,19.5,0.5,0.5,0.65,6.55,,0.3,28,1,1,0
2,7/7/2021 3:41,7/7/2021 3:42,N,1,70,70,1,0,2.5,0.5,0.5,0,0,,0.3,3.8,2,1,0
2,7/7/2021 3:36,7/7/2021 3:45,N,1,82,160,1,2.11,9,0.5,0.5,0,0,,0.3,10.3,2,1,0
2,7/7/2021 3:06,7/7/2021 3:18,N,1,7,129,1,2.71,10.5,0.5,0.5,0,0,,0.3,11.8,2,1,0
2,7/7/2021 3:30,7/7/2021 3:40,N,5,129,56,1,2.33,10,0,0,0,0,,0.3,10.3,2,2,0
2,7/7/2021 4:58,7/7/2021 4:59,N,1,75,75,1,0,2.5,0.5,0.5,0,0,,0.3,3.8,2,1,0
2,7/7/2021 4:34,7/7/2021 4:43,N,5,129,138,1,3.2,9.2,0,0.5,0,0,,0.3,10,2,1,0
2,7/7/2021 4:49,7/7/2021 4:51,N,1,95,95,1,0.64,4,0.5,0.5,0,0,,0.3,5.3,1,1,0
2,7/7/2021 5:02,7/7/2021 5:16,N,1,74,126,1,3.6,13.5,0.5,0.5,0,0,,0.3,14.8,2,1,0
2,7/7/2021 4:28,7/7/2021 6:04,N,1,14,23,1,23.38,89.5,0.5,0.5,0,6.55,,0.3,97.35,1,1,0
2,7/7/2021 4:16,7/7/2021 4:16,N,1,264,264,1,0,2.5,0.5,0.5,0,0,,0.3,3.8,2,1,0
2,7/7/2021 5:04,7/7/2021 5:59,N,1,75,23,2,29.68,84,0.5,0.5,0,6.55,,0.3,91.85,1,1,0
2,7/7/2021 5:46,7/7/2021 5:58,N,1,10,197,1,2.76,11.5,0.5,0.5,0,0,,0.3,12.8,1,1,0
2,7/7/2021 5:57,7/7/2021 6:32,N,1,213,197,1,15.91,48,0.5,0.5,0,6.55,,0.3,55.85,1,1,0
1,7/7/2021 5:17,7/7/2021 5:29,N,1,213,74,1,0,16.2,0,0.5,0,0,,0.3,17,1,1,0
2,7/7/2021 5:18,7/7/2021 5:37,N,1,196,129,1,3.28,15,0.5,0.5,0,0,,0.3,16.3,2,1,0
2,7/7/2021 5:10,7/7/2021 5:18,N,1,83,157,1,1.87,8,0.5,0.5,0,0,,0.3,9.3,2,1,0
2,7/7/2021 5:11,7/7/2021 5:54,N,1,226,86,1,18.84,55.5,0.5,0.5,0,0,,0.3,56.8,1,1,0
2,7/7/2021 5:55,7/7/2021 6:45,N,1,117,35,1,16.51,50.5,0.5,0.5,0,0,,0.3,51.8,1,1,0
2,7/7/2021 5:09,7/7/2021 5:57,N,1,119,23,1,33.6,88,0.5,0.5,0,6.55,,0.3,95.85,1,1,0
2,7/7/2021 5:59,7/7/2021 6:40,N,5,23,212,1,34.2,150,0,0,45.09,0,,0.3,195.39,1,2,0
2,7/7/2021 5:42,7/7/2021 7:20,N,1,72,136,1,25.16,92,0.5,0.5,0,6.55,,0.3,99.85,1,1,0
1,7/7/2021 5:55,7/7/2021 6:04,N,1,74,75,1,1.5,8,0,0.5,0,0,,0.3,8.8,2,1,0
2,7/7/2021 5:46,7/7/2021 5:53,N,1,74,152,1,1.49,7.5,0.5,0.5,0,0,,0.3,8.8,2,1,0
2,7/7/2021 5:07,7/7/2021 5:20,N,1,116,159,1,2.98,11.5,0.5,0.5,0,0,,0.3,12.8,2,1,0
2,7/7/2021 6:01,7/7/2021 7:08,N,1,240,197,1,19.9,69,0.5,0.5,0,6.55,,0.3,76.85,1,1,0
1,7/7/2021 6:28,7/7/2021 7:00,N,1,119,88,1,0,30.2,0,0.5,0,0,,0.3,31,1,1,0
2,7/7/2021 6:41,7/7/2021 7:24,N,1,169,180,1,17.45,53,0,0.5,0,6.55,,0.3,60.35,1,1,0
2,7/7/2021 6:03,7/7/2021 6:48,N,1,18,197,1,17.83,56,0,0.5,0,6.55,,0.3,63.35,1,1,0
2,7/7/2021 6:47,7/7/2021 7:10,N,1,74,126,1,3.62,17,0,0.5,0,0,,0.3,17.8,2,1,0
2,7/7/2021 6:39,7/7/2021 6:51,N,1,75,107,6,4.9,16,0,0.5,3.91,0,,0.3,23.46,1,1,2.75
2,7/7/2021 6:31,7/7/2021 6:34,N,1,74,74,1,0.58,4,0,0.5,0.96,0,,0.3,5.76,1,1,0
2,7/7/2021 6:58,7/7/2021 7:06,N,1,74,75,1,1.41,7,0,0.5,0.08,0,,0.3,7.88,1,1,0
2,7/7/2021 6:43,7/7/2021 6:53,N,1,42,168,1,2.19,9.5,0,0.5,0,0,,0.3,10.3,1,1,0
2,7/7/2021 6:21,7/7/2021 6:58,N,1,119,197,1,18.5,54,0,0.5,0,6.55,,0.3,61.35,1,1,0
2,7/7/2021 6:38,7/7/2021 6:44,N,1,75,236,1,1.54,7,0,0.5,2.64,0,,0.3,13.19,1,1,2.75
2,7/7/2021 6:56,7/7/2021 7:01,N,1,236,236,1,0.88,5.5,0,0.5,1,0,,0.3,10.05,1,1,2.75
2,7/7/2021 6:56,7/7/2021 6:56,N,1,74,74,1,0.02,2.5,0,0.5,0,0,,0.3,3.3,2,1,0
1,7/7/2021 6:13,7/7/2021 6:34,N,1,74,100,1,5.3,19,2.75,0.5,0,0,,0.3,22.55,2,1,2.75
2,7/7/2021 7:56,7/7/2021 8:15,N,1,41,164,1,4.39,16.5,0,0.5,3,0,,0.3,23.05,1,1,2.75
2,7/7/2021 6:05,7/7/2021 6:16,N,1,74,238,1,2.6,11,0,0.5,0,0,,0.3,11.8,2,1,0
2,7/7/2021 6:42,7/7/2021 6:47,N,1,52,33,1,0.82,5,0,0.5,1.16,0,,0.3,6.96,1,1,0
2,7/7/2021 6:14,7/7/2021 6:25,N,1,41,119,1,2.49,11,0,0.5,0,0,,0.3,11.8,1,1,0
2,7/7/2021 6:42,7/7/2021 6:54,N,1,116,74,1,2.71,11,0,0.5,2.36,0,,0.3,14.16,1,1,0
2,7/7/2021 6:39,7/7/2021 6:44,N,1,75,74,1,1.16,5.5,0,0.5,0,0,,0.3,6.3,1,1,0
2,7/7/2021 6:17,7/7/2021 7:05,N,1,152,194,1,5.46,32,0,0.5,0,6.55,,0.3,39.35,1,1,0
2,7/7/2021 6:04,7/7/2021 7:30,N,1,23,55,1,21.82,82,0,0.5,0,6.55,,0.3,89.35,1,1,0
2,7/7/2021 6:28,7/7/2021 6:35,N,1,74,75,1,1.87,8,0,0.5,1.76,0,,0.3,10.56,1,1,0
2,7/7/2021 6:23,7/7/2021 7:12,N,1,191,197,1,7.24,34.5,0,0.5,0,0,,0.3,35.3,1,1,0
2,7/7/2021 7:06,7/7/2021 7:12,N,1,41,75,1,0.78,5.5,0,0.5,0,0,,0.3,6.3,1,1,0
2,7/7/2021 7:15,7/7/2021 7:23,N,1,75,42,1,2.02,9,0,0.5,0,0,,0.3,9.8,2,1,0
2,7/7/2021 5:57,7/7/2021 6:37,N,1,174,197,1,19.7,56.5,0,0.5,0,6.55,,0.3,63.85,1,1,0
2,7/7/2021 6:59,7/7/2021 7:02,N,1,75,74,6,1.28,5.5,0,0.5,0,0,,0.3,6.3,2,1,0
2,7/7/2021 6:07,7/7/2021 6:49,N,1,49,197,1,13.2,45,0,0.5,0,0,,0.3,45.8,1,1,0
2,7/7/2021 6:21,7/7/2021 6:27,N,1,74,75,1,1.8,7.5,0,0.5,1.66,0,,0.3,9.96,1,1,0
2,7/7/2021 6:41,7/7/2021 7:04,N,1,49,197,1,12.04,34.5,0,0.5,0,0,,0.3,35.3,1,1,0
2,7/7/2021 6:45,7/7/2021 7:23,N,1,35,197,1,6.53,30.5,0,0.5,0,0,,0.3,31.3,1,1,0
2,7/7/2021 6:29,7/7/2021 6:38,N,1,74,75,1,1.55,8,0,0.5,0,0,,0.3,8.8,2,1,0
2,7/7/2021 6:48,7/7/2021 6:56,N,1,74,166,1,1.4,7.5,0,0.5,1.66,0,,0.3,9.96,1,1,0
2,7/7/2021 6:33,7/7/2021 6:35,N,1,74,75,2,0.84,4.5,0,0.5,1.06,0,,0.3,6.36,1,1,0
1,7/7/2021 6:26,7/7/2021 6:36,N,1,74,141,1,3.5,12,2.75,0.5,4.65,0,,0.3,20.2,1,1,2.75
2,7/7/2021 6:28,7/7/2021 6:28,N,5,120,243,1,0.13,27.5,0,0,0,0,,0.3,27.8,1,2,0
1,7/7/2021 6:23,7/7/2021 7:05,N,1,155,137,1,0,45.2,0,0.5,0,0,,0.3,46,1,1,0
2,7/7/2021 6:53,7/7/2021 8:14,N,1,19,197,1,12.68,60,0,0.5,0,0,,0.3,60.8,1,1,0
2,7/7/2021 6:46,7/7/2021 6:52,N,1,247,116,1,1.28,6.5,0,0.5,0,0,,0.3,7.3,1,1,0
2,7/7/2021 6:27,7/7/2021 6:38,N,1,74,162,1,3.38,11.5,0,0.5,4.52,0,,0.3,19.57,1,1,2.75
2,7/7/2021 6:49,7/7/2021 6:49,N,5,130,130,1,0.07,10,0,0,0,0,,0.3,10.3,1,2,0
2,7/7/2021 7:40,7/7/2021 7:58,N,1,116,143,1,4.93,17.5,0,0.5,0,0,,0.3,21.05,2,1,2.75
1,7/7/2021 7:31,7/7/2021 7:46,N,1,42,136,1,0,15.2,0,0.5,0,0,,0.3,16,1,1,0
2,7/7/2021 7:38,7/7/2021 9:03,N,1,39,62,2,24.25,79.5,0,0.5,0,0,,0.3,80.3,1,1,0
2,7/7/2021 7:20,7/7/2021 7:29,N,1,42,24,1,2.34,9,0,0.5,1,0,,0.3,10.8,1,1,0
2,7/7/2021 7:52,7/7/2021 7:53,N,1,41,41,1,0.25,3,0,0.5,0,0,,0.3,3.8,2,1,0
2,7/7/2021 7:46,7/7/2021 8:08,N,1,181,61,1,3.4,16.5,0,0.5,0,0,,0.3,17.3,2,1,0
2,7/7/2021 7:07,7/7/2021 7:28,N,1,244,237,1,6.58,22.5,0,0.5,2,0,,0.3,28.05,1,1,2.75
1,7/7/2021 7:15,7/7/2021 7:21,N,1,74,43,1,1.2,6.5,0,0.5,1.45,0,,0.3,8.75,1,1,0
2,7/7/2021 7:06,7/7/2021 7:22,N,1,74,140,1,3.93,15,0,0.5,0,0,,0.3,18.55,2,1,2.75
2,7/7/2021 7:11,7/7/2021 7:27,N,1,74,237,1,2.67,12.5,0,0.5,3.21,0,,0.3,19.26,1,1,2.75
2,7/7/2021 8:01,7/7/2021 8:09,N,1,244,244,1,0.66,5.5,0,0.5,0,0,,0.3,6.3,2,1,0
2,7/7/2021 7:43,7/7/2021 7:47,N,1,255,112,1,0.9,5,0,0.5,0,0,,0.3,5.8,2,1,0
2,7/7/2021 7:29,7/7/2021 7:41,N,1,134,138,1,5.99,17.5,0,0.5,1,0,,0.3,19.3,1,1,0
2,7/7/2021 7:19,7/7/2021 7:29,N,1,74,75,1,1.44,8,0,0.5,1.76,0,,0.3,10.56,1,1,0
2,7/7/2021 7:35,7/7/2021 7:50,N,1,74,140,1,3.8,15,0,0.5,0,0,,0.3,18.55,2,1,2.75
2,7/7/2021 8:01,7/7/2021 8:06,N,1,41,75,1,0.58,5,0,0.5,0,0,,0.3,5.8,2,1,0
1,7/7/2021 7:13,7/7/2021 7:29,N,1,166,42,3,3.1,14,0,0.5,0,0,,0.3,14.8,2,1,0
2,7/7/2021 7:38,7/7/2021 7:43,N,1,42,42,1,0.78,4.5,0,0.5,0,0,,0.3,5.3,2,1,0
2,7/7/2021 7:45,7/7/2021 7:50,N,1,42,75,1,1.45,6.5,0,0.5,0.7,0,,0.3,8,1,1,0
2,7/7/2021 7:52,7/7/2021 7:59,N,1,41,166,1,0.9,6.5,0,0.5,0,0,,0.3,7.3,2,1,0
2,7/7/2021 7:36,7/7/2021 7:36,N,2,95,95,1,0,52,0,0.5,0,0,,0.3,52.8,2,1,0
2,7/7/2021 7:36,7/7/2021 8:13,N,1,95,140,1,8.4,30.5,0,0.5,6.81,0,,0.3,40.86,1,1,2.75
2,7/7/2021 7:42,7/7/2021 7:58,N,1,116,239,1,4.03,14,0,0.5,3,0,,0.3,20.55,1,1,2.75
2,7/7/2021 7:13,7/7/2021 7:27,N,1,74,238,1,2.3,11,0,0.5,0,0,,0.3,11.8,2,1,0
2,7/7/2021 7:56,7/7/2021 8:18,N,1,41,141,1,3.72,16.5,0,0.5,0,0,,0.3,20.05,2,1,2.75
2,7/7/2021 7:15,7/7/2021 8:48,N,1,215,265,1,8.4,59.5,0,0.5,0,0,,0.3,60.3,2,1,0
2,7/7/2021 7:35,7/7/2021 8:00,N,1,244,141,5,6.23,23,0,0.5,5.31,0,,0.3,31.86,1,1,2.75
2,7/7/2021 7:08,7/7/2021 7:19,N,1,75,42,1,3.66,13,0,0.5,0,0,,0.3,13.8,1,1,0
2,7/7/2021 7:26,7/7/2021 7:32,N,1,42,75,1,1.56,7,0,0.5,0,0,,0.3,7.8,2,1,0
2,7/7/2021 7:39,7/7/2021 7:53,N,1,74,137,1,4.92,17,0,0.5,2,0,,0.3,22.55,1,1,2.75
2,7/7/2021 6:37,7/7/2021 6:42,N,1,74,74,1,0.98,5.5,0,0.5,3,0,,0.3,9.3,1,1,0
2,7/7/2021 8:53,7/7/2021 8:58,N,1,41,42,1,0.92,5.5,0,0.5,1.26,0,,0.3,7.56,1,1,0
2,7/7/2021 7:24,7/7/2021 7:39,N,1,43,233,1,3.42,13,0,0.5,0,0,,0.3,16.55,2,1,2.75
1,7/7/2021 7:29,7/7/2021 7:31,N,1,243,244,1,0.2,3,0,0.5,0,0,,0.3,3.8,3,1,0
1,7/7/2021 7:40,7/7/2021 7:56,N,1,152,74,2,2.2,12,0,0.5,2.55,0,,0.3,15.35,1,1,0
2,7/7/2021 7:19,7/7/2021 7:38,N,1,41,260,1,6.26,21,0,0.5,0,6.55,,0.3,28.35,2,1,0
1,7/7/2021 7:35,7/7/2021 7:55,N,1,47,51,1,0,22.2,0,0.5,0,0,,0.3,23,1,1,0
1,7/7/2021 7:46,7/7/2021 7:55,N,1,74,74,1,1.1,7.5,0,0.5,1.65,0,,0.3,9.95,1,1,0
1,7/7/2021 7:57,7/7/2021 8:06,N,1,74,263,1,1.4,7.5,2.75,0.5,1.66,0,,0.3,12.71,1,1,2.75
2,7/7/2021 7:29,7/7/2021 7:33,N,1,116,166,1,1.24,6,0,0.5,0,0,,0.3,6.8,2,1,0
2,7/7/2021 7:50,7/7/2021 7:57,N,1,74,141,1,1.79,7.5,0,0.5,0.95,0,,0.3,12,1,1,2.75
2,7/7/2021 7:25,7/7/2021 7:38,N,1,74,140,1,3.62,14,0,0.5,0,0,,0.3,17.55,2,1,2.75
2,7/7/2021 7:03,7/8/2021 0:00,N,1,95,65,1,11.15,33,0,0.5,6.76,0,,0.3,40.56,1,1,0
2,7/7/2021 7:01,7/7/2021 7:04,N,1,74,74,1,0.41,4,0,0.5,0,0,,0.3,4.8,2,1,0
2,7/7/2021 7:10,7/7/2021 7:17,N,1,74,75,1,1.16,6.5,0,0.5,0,0,,0.3,7.3,1,1,0
2,7/7/2021 7:28,7/7/2021 7:38,N,1,42,43,1,2.04,9.5,0,0.5,0,0,,0.3,10.3,1,1,0
2,7/7/2021 7:42,7/8/2021 6:51,N,1,75,236,1,1.19,6.5,0,0.5,0,0,,0.3,10.05,2,1,2.75
2,7/7/2021 7:12,7/7/2021 7:23,N,1,74,236,6,1.99,9.5,0,0.5,2.22,0,,0.3,15.27,1,1,2.75
2,7/7/2021 7:32,7/7/2021 7:35,N,1,74,74,6,0.6,4,0,0.5,0,0,,0.3,4.8,2,1,0
2,7/7/2021 7:46,7/7/2021 7:58,N,1,74,75,6,1.58,9,0,0.5,1.96,0,,0.3,11.76,1,1,0
2,7/7/2021 7:49,7/7/2021 8:02,N,1,74,262,1,2.89,12,0,0.5,1.56,0,,0.3,17.11,1,1,2.75
2,7/7/2021 7:27,7/7/2021 7:33,N,1,74,43,1,1.36,6.5,0,0.5,1.46,0,,0.3,8.76,1,1,0
2,7/7/2021 7:46,7/7/2021 8:01,N,1,74,141,1,3.29,13,0,0.5,1.08,0,,0.3,17.63,1,1,2.75
2,7/7/2021 7:53,7/7/2021 7:59,N,1,41,166,1,0.96,6,0,0.5,1.36,0,,0.3,8.16,1,1,0
2,7/7/2021 7:10,7/7/2021 7:25,N,1,42,236,1,3.28,13,0,0.5,1,0,,0.3,17.55,1,1,2.75
1,7/7/2021 7:09,7/7/2021 7:14,N,1,74,42,1,0.9,5.5,0,0.5,1.85,0,,0.3,8.15,1,1,0
1,7/7/2021 7:26,7/7/2021 7:40,N,1,74,140,1,3.2,12.5,2.75,0.5,3.21,0,,0.3,19.26,1,1,2.75
1,7/7/2021 7:58,7/7/2021 8:13,N,1,74,237,1,2.8,12.5,2.75,0.5,3.2,0,,0.3,19.25,1,1,2.75
2,7/7/2021 7:47,7/7/2021 8:01,N,1,173,92,1,2.5,12,0,0.5,0,0,,0.3,12.8,2,1,0
2,7/7/2021 7:52,7/7/2021 8:03,N,1,74,166,1,1.93,9.5,0,0.5,2.06,0,,0.3,12.36,1,1,0
2,7/7/2021 7:17,7/7/2021 7:19,N,1,75,74,6,0.99,5,0,0.5,0,0,,0.3,5.8,2,1,0
2,7/7/2021 7:14,7/7/2021 7:37,N,1,74,68,2,5.67,21,0,0.5,4.91,0,,0.3,29.46,1,1,2.75
2,7/7/2021 7:26,7/7/2021 7:34,N,1,75,42,1,1.85,8.5,0,0.5,0,0,,0.3,9.3,2,1,0
1,7/7/2021 7:21,7/7/2021 7:35,N,1,116,243,1,4,15,0,0.5,0,0,,0.3,15.8,2,1,0
2,7/7/2021 7:50,7/7/2021 8:30,N,1,26,137,1,12.8,39,0,0.5,0,6.55,,0.3,46.35,1,1,0
2,7/7/2021 8:08,7/7/2021 9:10,N,1,220,197,1,19.58,63.5,0,0.5,0,6.55,,0.3,70.85,1,1,0
2,7/7/2021 7:25,7/7/2021 7:31,N,1,74,43,1,1.4,6.5,0,0.5,1.46,0,,0.3,8.76,1,1,0
2,7/7/2021 7:33,7/7/2021 7:42,N,1,43,162,1,2.36,9.5,0,0.5,0,0,,0.3,13.05,2,1,2.75
2,7/7/2021 7:50,7/7/2021 7:59,N,1,75,41,1,1.34,8.5,0,0.5,0,0,,0.3,9.3,2,1,0
2,7/7/2021 7:09,7/7/2021 7:15,N,1,74,75,1,1.36,6.5,0,0.5,1.46,0,,0.3,8.76,1,1,0
2,7/7/2021 7:36,7/7/2021 7:51,N,1,74,237,1,3.36,13,0,0.5,3.31,0,,0.3,19.86,1,1,2.75
2,7/7/2021 7:54,7/7/2021 8:05,N,1,95,121,1,2.53,11,0,0.5,1,0,,0.3,12.8,1,1,0
2,7/7/2021 7:44,7/7/2021 7:59,N,1,243,20,1,2.7,11.5,0,0.5,2,0,,0.3,14.3,1,1,0
1,7/7/2021 7:16,7/7/2021 7:29,N,1,168,116,1,2.3,11.5,0,0.5,0,0,,0.3,12.3,2,1,0
1,7/7/2021 7:35,7/7/2021 7:38,N,1,152,116,1,0.5,4,0,0.5,0,0,,0.3,4.8,2,1,0
2,7/7/2021 8:17,7/7/2021 8:19,N,1,193,193,1,0,3,0,0.5,0,0,,0.3,3.8,2,1,0
2,7/7/2021 8:31,7/7/2021 8:32,N,1,193,193,1,0,2.5,0,0.5,0,0,,0.3,3.3,1,1,0
1,7/7/2021 8:57,7/7/2021 9:33,N,1,228,108,1,0,22.2,0,0.5,0,0,,0.3,23,1,1,0
2,7/7/2021 8:12,7/7/2021 8:20,N,1,7,138,1,4.1,13,0,0.5,0,0,,0.3,13.8,2,1,0
2,7/7/2021 8:30,7/7/2021 8:40,N,1,7,129,1,2.12,10,0,0.5,0,0,,0.3,10.8,2,1,0
2,7/7/2021 8:01,7/7/2021 8:17,N,1,244,69,1,2.08,12,0,0.5,0,0,,0.3,12.8,2,1,0
2,7/7/2021 8:18,7/7/2021 8:30,N,1,116,238,1,2.68,11,0,0.5,0,0,,0.3,14.55,2,1,2.75
1,7/7/2021 8:07,7/7/2021 8:47,N,1,247,170,1,0,26.2,0,0.5,0,0,,0.3,27,1,1,0
2,7/7/2021 8:50,7/7/2021 8:58,N,1,74,74,1,1.22,7,0,0.5,0,0,,0.3,7.8,2,1,0
